Date,Close
2020-12-09,12.894
2020-12-10,12.935
2020-12-11,12.976
2020-12-14,13.271
2020-12-15,13.322
2020-12-16,13.205
2020-12-17,13.303
2020-12-18,13.234
2020-12-21,13.294
2020-12-22,13.24
2020-12-23,12.972
2020-12-24,12.957
2020-12-28,12.863
2020-12-29,12.906
2020-12-30,13.108
2020-12-31,13.018
2021-01-04,13.076
2021-01-05,13.366
2021-01-06,12.578
2021-01-07,13.306
2021-01-08,13.239
2021-01-11,13.583
2021-01-12,13.446
2021-01-13,13.493
2021-01-14,13.163
2021-01-15,12.823
2021-01-19,12.988
2021-01-20,13.328
2021-01-21,13.828
2021-01-22,13.673
2021-01-25,13.614
2021-01-26,13.397
2021-01-27,12.881
2021-01-28,13.014
2021-01-29,12.953
2021-02-01,13.199
2021-02-02,13.518
2021-02-03,13.492
2021-02-04,13.625
2021-02-05,13.552
2021-02-08,14.397
2021-02-09,14.222
2021-02-10,14.722
2021-02-11,15.207
2021-02-12,14.918
2021-02-16,15.286
2021-02-17,14.863
2021-02-18,14.787
2021-02-19,14.884
2021-02-22,14.315
2021-02-23,14.102
2021-02-24,14.458
2021-02-25,13.269
2021-02-26,13.675
2021-03-01,13.802
2021-03-02,13.368
2021-03-03,12.768
2021-03-04,12.335
2021-03-05,12.426
2021-03-08,11.56
2021-03-09,12.489
2021-03-10,12.437
2021-03-11,12.961
2021-03-12,12.824
2021-03-15,13.158
2021-03-16,13.258
2021-03-17,13.308
2021-03-18,12.691
2021-03-19,12.813
2021-03-22,13.153
2021-03-23,13.038
2021-03-24,12.611
2021-03-25,12.504
2021-03-26,12.807
2021-03-29,12.916
2021-03-30,12.839
2021-03-31,13.315
2021-04-01,13.777
2021-04-05,13.952
2021-04-06,13.827
2021-04-07,14.108
2021-04-08,14.281
2021-04-09,14.364
2021-04-12,15.171
2021-04-13,15.64
2021-04-14,15.239
2021-04-15,16.097
2021-04-16,15.872
2021-04-19,15.323
2021-04-20,15.133
2021-04-21,15.322
2021-04-22,14.813
2021-04-23,15.227
2021-04-26,15.439
2021-04-27,15.343
2021-04-28,15.238
2021-04-29,15.286
2021-04-30,14.972
2021-05-03,14.799
2021-05-04,14.315
2021-05-05,14.422
2021-05-06,14.486
2021-05-07,14.775
2021-05-10,14.23
2021-05-11,14.27
2021-05-12,13.724
2021-05-13,13.631
2021-05-14,14.207
2021-05-17,14.13
2021-05-18,13.981
2021-05-19,14.03
2021-05-20,14.576
2021-05-21,14.954
2021-05-24,15.573
2021-05-25,15.608
2021-05-26,15.661
2021-05-27,15.449
2021-05-28,16.204
2021-06-01,16.224
2021-06-02,16.736
2021-06-03,16.927
2021-06-04,17.534
2021-06-07,17.575
2021-06-08,17.413
2021-06-09,17.319
2021-06-10,17.385
2021-06-11,17.785
2021-06-14,17.978
2021-06-15,17.748
2021-06-16,17.77
2021-06-17,18.615
2021-06-18,18.596
2021-06-21,18.385
2021-06-22,18.844
2021-06-23,19.014
2021-06-24,19.162
2021-06-25,18.988
2021-06-28,19.939
2021-06-29,19.981
2021-06-30,19.957
2021-07-01,20.166
2021-07-02,20.44
2021-07-06,20.651
2021-07-07,20.325
2021-07-08,19.857
2021-07-09,20.004
2021-07-12,20.466
2021-07-13,20.204
2021-07-14,19.796
2021-07-15,18.923
2021-07-16,18.119
2021-07-19,18.737
2021-07-20,18.569
2021-07-21,19.366
2021-07-22,19.549
2021-07-23,19.513
2021-07-26,19.25
2021-07-27,19.164
2021-07-28,19.458
2021-07-29,19.617
2021-07-30,19.454
2021-08-02,19.705
2021-08-03,19.77
2021-08-04,20.228
2021-08-05,20.59
2021-08-06,20.319
2021-08-09,20.249
2021-08-10,19.89
2021-08-11,19.654
2021-08-12,19.86
2021-08-13,20.142
2021-08-16,19.904
2021-08-17,19.414
2021-08-18,18.996
2021-08-19,19.753
2021-08-20,20.768
2021-08-23,21.908
2021-08-24,21.743
2021-08-25,22.162
2021-08-26,22.018
2021-08-27,22.584
2021-08-30,22.636
2021-08-31,22.338
2021-09-01,22.394
2021-09-02,22.349
2021-09-03,22.795
2021-09-07,22.614
2021-09-08,22.292
2021-09-09,22.13
2021-09-10,22.431
2021-09-13,22.105
2021-09-14,22.195
2021-09-15,22.294
2021-09-16,22.195
2021-09-17,21.854
2021-09-20,21.068
2021-09-21,21.201
2021-09-22,21.895
2021-09-23,22.435
2021-09-24,22.034
2021-09-27,21.614
2021-09-28,20.655
2021-09-29,20.474
2021-09-30,20.672
2021-10-01,20.698
2021-10-04,19.69
2021-10-05,20.408
2021-10-06,20.656
2021-10-07,21.031
2021-10-08,20.787
2021-10-11,20.651
2021-10-12,20.627
2021-10-13,20.895
2021-10-14,21.7
2021-10-15,21.816
2021-10-18,22.175
2021-10-19,22.243
2021-10-20,22.056
2021-10-21,22.644
2021-10-22,22.678
2021-10-25,23.117
2021-10-26,24.665
2021-10-27,24.399
2021-10-28,24.888
2021-10-29,25.513
2021-11-01,25.773
2021-11-02,26.345
2021-11-03,26.542
2021-11-04,29.738
2021-11-05,29.689
2021-11-08,30.739
2021-11-09,30.592
2021-11-10,29.397
2021-11-11,30.326
2021-11-12,30.326
2021-11-15,29.962
2021-11-16,30.139
2021-11-17,29.199
2021-11-18,31.608
2021-11-19,32.915
2021-11-22,31.889
2021-11-23,31.679
2021-11-24,32.605
2021-11-26,31.437
2021-11-29,33.306
2021-11-30,32.607
2021-12-01,31.373
2021-12-02,32.062
2021-12-03,30.632
2021-12-06,29.977
2021-12-07,32.363
2021-12-08,31.763
2021-12-09,30.429
2021-12-10,30.138
2021-12-13,28.105
2021-12-14,28.281
2021-12-15,30.398
2021-12-16,28.331
2021-12-17,27.746
2021-12-20,27.664
2021-12-21,29.017
2021-12-22,29.342
2021-12-23,29.581
2021-12-27,30.884
2021-12-28,30.262
2021-12-29,29.941
2021-12-30,29.527
2021-12-31,29.353
2022-01-03,30.061
2022-01-04,29.232
2022-01-05,27.549
2022-01-06,28.122
2022-01-07,27.193
2022-01-10,27.346
2022-01-11,27.762
2022-01-12,27.943
2022-01-13,26.522
2022-01-14,26.888
2022-01-18,25.852
2022-01-19,25.017
2022-01-20,24.102
2022-01-21,23.328
2022-01-24,23.326
2022-01-25,22.28
2022-01-26,22.727
2022-01-27,21.9
2022-01-28,22.795
2022-01-31,24.437
2022-02-01,24.589
2022-02-02,25.192
2022-02-03,23.9
2022-02-04,24.271
2022-02-07,24.679
2022-02-08,25.058
2022-02-09,26.652
2022-02-10,25.773
2022-02-11,23.901
2022-02-14,24.219
2022-02-15,26.442
2022-02-16,26.458
2022-02-17,24.458
2022-02-18,23.595
2022-02-22,23.344
2022-02-23,22.343
2022-02-24,23.701
2022-02-25,24.109
2022-02-28,24.337
2022-03-01,23.43
2022-03-02,24.176
2022-03-03,23.671
2022-03-04,22.894
2022-03-07,21.313
2022-03-08,21.475
2022-03-09,22.972
2022-03-10,22.617
2022-03-11,22.06
2022-03-14,21.291
2022-03-15,22.931
2022-03-16,24.451
2022-03-17,24.721
2022-03-18,26.405
2022-03-21,26.685
2022-03-22,26.476
2022-03-23,25.587
2022-03-24,28.099
2022-03-25,27.642
2022-03-28,28.168
2022-03-29,28.604
2022-03-30,27.64
2022-03-31,27.236
2022-04-01,26.663
2022-04-04,27.31
2022-04-05,25.884
2022-04-06,24.363
2022-04-07,24.164
2022-04-08,23.077
2022-04-11,21.877
2022-04-12,21.465
2022-04-13,22.163
2022-04-14,21.219
2022-04-18,21.743
2022-04-19,22.158
2022-04-20,21.443
2022-04-21,20.146
2022-04-22,19.48
2022-04-25,19.866
2022-04-26,18.754
2022-04-27,18.382
2022-04-28,19.746
2022-04-29,18.513
2022-05-02,19.498
2022-05-03,19.566
2022-05-04,20.297
2022-05-05,18.81
2022-05-06,18.641
2022-05-09,16.919
2022-05-10,17.563
2022-05-11,16.6
2022-05-12,16.146
2022-05-13,17.674
2022-05-16,17.233
2022-05-17,18.144
2022-05-18,16.907
2022-05-19,17.093
2022-05-20,16.664
2022-05-23,16.867
2022-05-24,16.125
2022-05-25,16.944
2022-05-26,17.819
2022-05-27,18.777
2022-05-31,18.638
2022-06-01,18.287
2022-06-02,19.556
2022-06-03,18.686
2022-06-06,18.752
2022-06-07,18.892
2022-06-08,18.618
2022-06-09,18.019
2022-06-10,16.947
2022-06-13,15.622
2022-06-14,15.811
2022-06-15,16.5
2022-06-16,15.576
2022-06-17,15.854
2022-06-21,16.539
2022-06-22,16.334
2022-06-23,16.199
2022-06-24,17.098
2022-06-27,16.842
2022-06-28,15.956
2022-06-29,15.517
2022-06-30,15.135
2022-07-01,14.5
2022-07-05,14.94
2022-07-06,15.106
2022-07-07,15.833
2022-07-08,15.813
2022-07-11,15.128
2022-07-12,15.058
2022-07-13,15.14
2022-07-14,15.347
2022-07-15,15.737
2022-07-18,16.075
2022-07-19,16.965
2022-07-20,17.778
2022-07-21,18.021
2022-07-22,17.291
2022-07-25,16.997
2022-07-26,16.506
2022-07-27,17.761
2022-07-28,17.955
2022-07-29,18.134
2022-08-01,18.411
2022-08-02,18.496
2022-08-03,18.863
2022-08-04,19.184
2022-08-05,18.958
2022-08-08,17.764
2022-08-09,17.059
2022-08-10,18.068
2022-08-11,17.913
2022-08-12,18.679
2022-08-15,19.001
2022-08-16,18.849
2022-08-17,18.306
2022-08-18,18.743
2022-08-19,17.82
2022-08-22,17.007
2022-08-23,17.153
2022-08-24,17.194
2022-08-25,17.884
2022-08-26,16.234
2022-08-29,15.776
2022-08-30,15.443
2022-08-31,15.07
2022-09-01,13.915
2022-09-02,13.625
2022-09-06,13.443
2022-09-07,13.696
2022-09-08,13.972
2022-09-09,14.368
2022-09-12,14.486
2022-09-13,13.114
2022-09-14,13.111
2022-09-15,12.912
2022-09-16,13.181
2022-09-19,13.364
2022-09-20,13.159
2022-09-21,13.244
2022-09-22,12.545
2022-09-23,12.5
2022-09-26,12.212
2022-09-27,12.397
2022-09-28,12.719
2022-09-29,12.204
2022-09-30,12.123
2022-10-03,12.496
2022-10-04,13.15
2022-10-05,13.192
2022-10-06,13.113
2022-10-07,12.06
2022-10-10,11.655
2022-10-11,11.571
2022-10-12,11.485
2022-10-13,11.944
2022-10-14,11.212
2022-10-17,11.872
2022-10-18,11.951
2022-10-19,12.035
2022-10-20,12.178
2022-10-21,12.45
2022-10-24,12.583
2022-10-25,13.244
2022-10-26,12.879
2022-10-27,13.159
2022-10-28,13.816
2022-10-31,13.479
2022-11-01,13.525
2022-11-02,13.202
2022-11-03,13.403
2022-11-04,14.137
2022-11-07,14.282
2022-11-08,14.583
2022-11-09,13.758
2022-11-10,15.729
2022-11-11,16.306
2022-11-14,16.274
2022-11-15,16.644
2022-11-16,15.889
2022-11-17,15.656
2022-11-18,15.389
2022-11-21,15.297
2022-11-22,16.017
2022-11-23,16.497
2022-11-25,16.249
2022-11-28,15.806
2022-11-29,15.619
2022-11-30,16.905
2022-12-01,17.117
2022-12-02,16.858
2022-12-05,16.592
2022-12-06,15.97
2022-12-07,16.103
2022-12-08,17.151
2022-12-09,16.983
2022-12-12,17.517
2022-12-13,18.053
2022-12-14,17.655
2022-12-15,16.934
2022-12-16,16.554
2022-12-19,16.237
2022-12-20,16.068
2022-12-21,16.484
2022-12-22,15.323
2022-12-23,15.19
2022-12-27,14.106
2022-12-28,14.021
2022-12-29,14.588
2022-12-30,14.599
2023-01-03,14.3
2023-01-04,14.733
2023-01-05,14.25
2023-01-06,14.843
2023-01-09,15.612
2023-01-10,15.892
2023-01-11,15.984
2023-01-12,16.494
2023-01-13,16.881
2023-01-17,17.683
2023-01-18,17.359
2023-01-19,16.747
2023-01-20,17.82
2023-01-23,19.173
2023-01-24,19.245
2023-01-25,19.303
2023-01-26,19.781
2023-01-27,20.344
2023-01-30,19.142
2023-01-31,19.516
2023-02-01,20.921
2023-02-02,21.686
2023-02-03,21.078
2023-02-06,21.067
2023-02-07,22.15
2023-02-08,22.182
2023-02-09,22.313
2023-02-10,21.243
2023-02-13,21.765
2023-02-14,22.947
2023-02-15,22.74
2023-02-16,21.979
2023-02-17,21.365
2023-02-21,20.633
2023-02-22,20.732
2023-02-23,23.639
2023-02-24,23.261
2023-02-27,23.476
2023-02-28,23.192
2023-03-01,22.674
2023-03-02,23.289
2023-03-03,23.865
2023-03-06,23.529
2023-03-07,23.267
2023-03-08,24.16
2023-03-09,23.415
2023-03-10,22.945
2023-03-13,22.946
2023-03-14,24.042
2023-03-15,24.207
2023-03-16,25.518
2023-03-17,25.702
2023-03-20,25.877
2023-03-21,26.176
2023-03-22,26.445
2023-03-23,27.167
2023-03-24,26.755
2023-03-27,26.508
2023-03-28,26.387
2023-03-29,26.96
2023-03-30,27.359
2023-03-31,27.752
2023-04-03,27.94
2023-04-04,27.429
2023-04-05,26.857
2023-04-06,27.013
2023-04-10,27.555
2023-04-11,27.145
2023-04-12,26.472
2023-04-13,26.44
2023-04-14,26.734
2023-04-17,26.978
2023-04-18,27.643
2023-04-19,27.906
2023-04-20,27.08
2023-04-21,27.095
2023-04-24,27.018
2023-04-25,26.218
2023-04-26,26.932
2023-04-27,27.202
2023-04-28,27.724
2023-05-01,28.884
2023-05-02,28.185
2023-05-03,27.777
2023-05-04,27.538
2023-05-05,28.655
2023-05-08,29.125
2023-05-09,28.546
2023-05-10,28.859
2023-05-11,28.553
2023-05-12,28.315
2023-05-15,28.927
2023-05-16,29.187
2023-05-17,30.151
2023-05-18,31.65
2023-05-19,31.236
2023-05-22,31.148
2023-05-23,30.661
2023-05-24,30.511
2023-05-25,37.946
2023-05-26,38.912
2023-05-30,40.076
2023-05-31,37.801
2023-06-01,39.735
2023-06-02,39.292
2023-06-05,39.136
2023-06-06,38.62
2023-06-07,37.446
2023-06-08,38.48
2023-06-09,38.74
2023-06-12,39.451
2023-06-13,40.99
2023-06-14,42.963
2023-06-15,42.62
2023-06-16,42.659
2023-06-20,43.774
2023-06-21,43.011
2023-06-22,42.991
2023-06-23,42.176
2023-06-26,40.6
2023-06-27,41.843
2023-06-28,41.085
2023-06-29,40.79
2023-06-30,42.269
2023-07-03,42.38
2023-07-05,42.284
2023-07-06,42.07
2023-07-07,42.47
2023-07-10,42.147
2023-07-11,42.372
2023-07-12,43.868
2023-07-13,45.941
2023-07-14,45.433
2023-07-17,46.425
2023-07-18,47.457
2023-07-19,47.04
2023-07-20,45.484
2023-07-21,44.274
2023-07-24,44.577
2023-07-25,45.643
2023-07-26,45.416
2023-07-27,45.864
2023-07-28,46.713
2023-07-31,46.693
2023-08-01,46.471
2023-08-02,44.234
2023-08-03,44.48
2023-08-04,44.645
2023-08-07,45.382
2023-08-08,44.629
2023-08-09,42.521
2023-08-10,42.355
2023-08-11,40.823
2023-08-14,43.719
2023-08-15,43.906
2023-08-16,43.452
2023-08-17,43.31
2023-08-18,43.265
2023-08-21,46.93
2023-08-22,45.632
2023-08-23,47.079
2023-08-24,47.126
2023-08-25,45.982
2023-08-28,46.798
2023-08-29,48.746
2023-08-30,49.226
2023-08-31,49.316
2023-09-01,48.471
2023-09-05,48.51
2023-09-06,47.028
2023-09-07,46.209
2023-09-08,45.54
2023-09-11,45.146
2023-09-12,44.839
2023-09-13,45.453
2023-09-14,45.549
2023-09-15,43.869
2023-09-18,43.935
2023-09-19,43.49
2023-09-20,42.209
2023-09-21,40.988
2023-09-22,41.581
2023-09-25,42.192
2023-09-26,41.882
2023-09-27,42.438
2023-09-28,43.059
2023-09-29,43.469
2023-10-02,44.751
2023-10-03,43.487
2023-10-04,44.01
2023-10-05,44.657
2023-10-06,45.73
2023-10-09,45.241
2023-10-10,45.766
2023-10-11,46.773
2023-10-12,46.912
2023-10-13,45.429
2023-10-16,46.063
2023-10-17,43.907
2023-10-18,42.167
2023-10-19,42.072
2023-10-20,41.358
2023-10-23,42.945
2023-10-24,43.632
2023-10-25,41.75
2023-10-26,40.298
2023-10-27,40.472
2023-10-30,41.132
2023-10-31,40.752
2023-11-01,42.295
2023-11-02,43.476
2023-11-03,44.974
2023-11-06,45.719
2023-11-07,45.923
2023-11-08,46.541
2023-11-09,46.917
2023-11-10,48.301
2023-11-13,48.586
2023-11-14,49.621
2023-11-15,48.854
2023-11-16,49.445
2023-11-17,49.264
2023-11-20,50.374
2023-11-21,49.909
2023-11-22,48.682
2023-11-24,47.743
2023-11-27,48.208
2023-11-28,47.788
2023-11-29,48.106
2023-11-30,46.737
2023-12-01,46.732
2023-12-04,45.478
2023-12-05,46.538
2023-12-06,45.475
2023-12-07,46.568
2023-12-08,47.477
2023-12-11,46.599
2023-12-12,47.628
2023-12-13,48.059
2023-12-14,48.32
2023-12-15,48.86
2023-12-18,50.046
2023-12-19,49.574
2023-12-20,48.082
2023-12-21,48.96
2023-12-22,48.8
2023-12-26,49.249
2023-12-27,49.387
2023-12-28,49.492
2023-12-29,49.492
2024-01-02,48.139
2024-01-03,47.54
2024-01-04,47.969
2024-01-05,49.067
2024-01-08,52.221
2024-01-09,53.108
2024-01-10,54.317
2024-01-11,54.789
2024-01-12,54.677
2024-01-16,56.348
2024-01-17,56.019
2024-01-18,57.072
2024-01-19,59.455
2024-01-22,59.618
2024-01-23,59.836
2024-01-24,61.325
2024-01-25,61.579
2024-01-26,60.994
2024-01-29,62.427
2024-01-30,62.736
2024-01-31,61.489
2024-02-01,62.988
2024-02-02,66.12
2024-02-05,69.29
2024-02-06,68.181
2024-02-07,70.056
2024-02-08,69.598
2024-02-09,72.089
2024-02-12,72.204
2024-02-13,72.084
2024-02-14,73.855
2024-02-15,72.614
2024-02-16,72.569
2024-02-20,69.41
2024-02-21,67.431
2024-02-22,78.49
2024-02-23,78.769
2024-02-26,79.044
2024-02-27,78.653
2024-02-28,77.616
2024-02-29,79.064
2024-03-01,82.229
2024-03-04,85.185
2024-03-05,85.916
2024-03-06,88.65
2024-03-07,92.617
2024-03-08,87.479
2024-03-11,85.726
2024-03-12,91.861
2024-03-13,90.837
2024-03-14,87.894
2024-03-15,87.787
2024-03-18,88.405
2024-03-19,89.348
2024-03-20,90.321
2024-03-21,91.383
2024-03-22,94.236
2024-03-25,94.948
2024-03-26,92.509
2024-03-27,90.199
2024-03-28,90.305
2024-04-01,90.312
2024-04-02,89.402
2024-04-03,88.914
2024-04-04,85.857
2024-04-05,87.958
2024-04-08,87.084
2024-04-09,85.306
2024-04-10,86.99
2024-04-11,90.565
2024-04-12,88.136
2024-04-15,85.952
2024-04-16,87.366
2024-04-17,83.988
2024-04-18,84.623
2024-04-19,76.157
2024-04-22,79.473
2024-04-23,82.377
2024-04-24,79.632
2024-04-25,82.585
2024-04-26,87.686
2024-04-29,87.708
2024-04-30,86.353
2024-05-01,82.994
2024-05-02,85.769
2024-05-03,88.739
2024-05-06,92.088
2024-05-07,90.503
2024-05-08,90.361
2024-05-09,88.697
2024-05-10,89.827
2024-05-13,90.348
2024-05-14,91.304
2024-05-15,94.577
2024-05-16,94.306
2024-05-17,92.427
2024-05-20,94.727
2024-05-21,95.332
2024-05-22,94.896
2024-05-23,103.74
2024-05-24,106.409
2024-05-28,113.837
2024-05-29,114.76
2024-05-30,110.438
2024-05-31,109.571
2024-06-03,114.935
2024-06-04,116.371
2024-06-05,122.371
2024-06-06,120.93
2024-06-07,120.82
2024-06-10,121.721
2024-06-11,120.852
2024-06-12,125.14
2024-06-13,129.548
2024-06-14,131.816
2024-06-17,130.917
2024-06-18,135.515
2024-06-20,130.717
2024-06-21,126.509
2024-06-24,118.053
2024-06-25,126.029
2024-06-26,126.339
2024-06-27,123.93
2024-06-28,123.48
2024-07-01,124.24
2024-07-02,122.611
2024-07-03,128.218
2024-07-05,125.769
2024-07-08,128.138
2024-07-09,131.317
2024-07-10,134.845
2024-07-11,127.339
2024-07-12,129.178
2024-07-15,128.378
2024-07-16,126.299
2024-07-17,117.933
2024-07-18,121.032
2024-07-19,117.873
2024-07-22,123.48
2024-07-23,122.531
2024-07-24,114.195
2024-07-25,112.226
2024-07-26,113.006
2024-07-29,111.536
2024-07-30,103.68
2024-07-31,116.964
2024-08-01,109.157
2024-08-02,107.218
2024-08-05,100.402
2024-08-06,104.2
2024-08-07,98.862
2024-08-08,104.919
2024-08-09,104.7
2024-08-12,108.967
2024-08-13,116.084
2024-08-14,118.023
2024-08-15,122.801
2024-08-16,124.52
2024-08-19,129.937
2024-08-20,127.189
2024-08-21,128.438
2024-08-22,123.68
2024-08-23,129.308
2024-08-26,126.399
2024-08-27,128.238
2024-08-28,125.549
2024-08-29,117.533
2024-08-30,119.312
2024-09-03,107.948
2024-09-04,106.159
2024-09-05,107.158
2024-09-06,102.78
2024-09-09,106.419
2024-09-10,108.048
2024-09-11,116.854
2024-09-12,119.093
2024-09-13,119.053
2024-09-16,116.734
2024-09-17,115.544
2024-09-18,113.325
2024-09-19,117.823
2024-09-20,115.954
2024-09-23,116.214
2024-09-24,120.822
2024-09-25,123.461
2024-09-26,123.991
2024-09-27,121.352
2024-09-30,121.392
2024-10-01,116.954
2024-10-02,118.803
2024-10-03,122.801
2024-10-04,124.87
2024-10-07,127.669
2024-10-08,132.837
2024-10-09,132.597
2024-10-10,134.757
2024-10-11,134.747
2024-10-14,138.015
2024-10-15,131.548
2024-10-16,135.666
2024-10-17,136.876
2024-10-18,137.945
2024-10-21,143.653
2024-10-22,143.533
2024-10-23,139.505
2024-10-24,140.354
2024-10-25,141.484
2024-10-28,140.464
2024-10-29,141.194
2024-10-30,139.285
2024-10-31,132.707
2024-11-01,135.346
2024-11-04,135.996
2024-11-05,139.855
2024-11-06,145.552
2024-11-07,148.821
2024-11-08,147.571
2024-11-11,145.202
2024-11-12,148.231
2024-11-13,146.212
2024-11-14,146.702
2024-11-15,141.924
2024-11-18,140.094
2024-11-19,146.952
2024-11-20,145.832
2024-11-21,146.612
2024-11-22,141.894
2024-11-25,135.966
2024-11-26,136.866
2024-11-27,135.286
2024-11-29,138.195
2024-12-02,138.575
2024-12-03,140.204
2024-12-04,145.082
2024-12-05,145.012
2024-12-06,142.393
2024-12-09,138.765
2024-12-10,135.026
2024-12-11,139.264
2024-12-12,137.295
2024-12-13,134.206
2024-12-16,131.957
2024-12-17,130.347
2024-12-18,128.868
2024-12-19,130.637
2024-12-20,134.656
2024-12-23,139.624
2024-12-24,140.174
2024-12-26,139.884
2024-12-27,136.965
2024-12-30,137.445
2024-12-31,134.246
2025-01-02,138.265
2025-01-03,144.423
2025-01-06,149.381
2025-01-07,140.094
2025-01-08,140.064
2025-01-10,135.865
2025-01-13,133.186
2025-01-14,131.717
2025-01-15,136.195
2025-01-16,133.526
2025-01-17,137.665
2025-01-21,140.784
2025-01-22,147.022
2025-01-23,147.172
2025-01-24,142.573
2025-01-27,118.381
2025-01-28,128.948
2025-01-29,123.659
2025-01-30,124.609
2025-01-31,120.031
2025-02-03,116.622
2025-02-04,118.611
2025-02-05,124.789
2025-02-06,128.638
2025-02-07,129.797
2025-02-10,133.526
2025-02-11,132.757
2025-02-12,131.097
2025-02-13,135.246
2025-02-14,138.805
2025-02-18,139.354
2025-02-19,139.184
2025-02-20,140.064
2025-02-21,134.386
2025-02-24,130.237
2025-02-25,126.589
2025-02-26,131.237
2025-02-27,120.111
2025-02-28,124.879
2025-03-03,114.023
2025-03-04,115.952
2025-03-05,117.262
2025-03-06,110.534
2025-03-07,112.653
2025-03-10,106.945
2025-03-11,108.724
2025-03-12,115.713
2025-03-13,115.553
2025-03-14,121.641
2025-03-17,119.502
2025-03-18,115.403
2025-03-19,117.492
2025-03-20,118.502
2025-03-21,117.672
2025-03-24,121.381
2025-03-25,120.662
2025-03-26,113.733
2025-03-27,111.404
2025-03-28,109.644
2025-03-31,108.354
2025-04-01,110.124
2025-04-02,110.394
2025-04-03,101.776
2025-04-04,94.288
2025-04-07,97.617
2025-04-08,96.277
2025-04-09,114.303
2025-04-10,107.545
2025-04-11,110.904
2025-04-14,110.684
2025-04-15,112.174
2025-04-16,104.465
2025-04-17,101.466
2025-04-21,96.887
2025-04-22,98.867
2025-04-23,102.686
2025-04-24,106.405
2025-04-25,110.984
2025-04-28,108.704
2025-04-29,108.994
2025-04-30,108.894
2025-05-01,111.584
2025-05-02,114.473
2025-05-05,113.793
2025-05-06,113.513
2025-05-07,117.032
2025-05-08,117.342
2025-05-09,116.623
2025-05-12,122.971
2025-05-13,129.899
2025-05-14,135.308
2025-05-15,134.798
2025-05-16,135.368
2025-05-19,135.538
2025-05-20,134.348
2025-05-21,131.769
2025-05-22,132.799
2025-05-23,131.259
2025-05-27,135.468
2025-05-28,134.778
2025-05-29,139.157
2025-05-30,135.098
2025-06-02,137.348
2025-06-03,141.187
2025-06-04,141.887
2025-06-05,139.957
2025-06-06,141.687
2025-06-09,142.596
2025-06-10,143.926
2025-06-11,142.806
2025-06-12,144.976
2025-06-13,141.946
2025-06-16,144.666
2025-06-17,144.096
2025-06-18,145.456
2025-06-20,143.826
2025-06-23,144.146
2025-06-24,147.875
2025-06-25,154.284
2025-06-26,154.994
2025-06-27,157.724
2025-06-30,157.964
2025-07-01,153.275
2025-07-02,157.224
2025-07-03,159.314
2025-07-07,158.214
2025-07-08,159.973
2025-07-09,162.853
2025-07-10,164.073
2025-07-11,164.893
2025-07-14,164.043
2025-07-15,170.672
2025-07-16,171.342
2025-07-17,172.971
2025-07-18,172.381
2025-07-21,171.352
2025-07-22,167.002
2025-07-23,170.752
2025-07-24,173.711
2025-07-25,173.471
2025-07-28,176.721
2025-07-29,175.481
2025-07-30,179.24
2025-07-31,177.84
2025-08-01,173.691
2025-08-04,179.97
2025-08-05,178.23
2025-08-06,179.39
2025-08-07,180.74
2025-08-08,182.67
2025-08-11,182.03
2025-08-12,183.13
2025-08-13,181.56
2025-08-14,181.99
2025-08-15,180.42
2025-08-18,181.98
2025-08-19,175.611
2025-08-20,175.371
2025-08-21,174.951
2025-08-22,177.96
2025-08-25,179.78
2025-08-26,181.74
2025-08-27,181.57
2025-08-28,180.14
2025-08-29,174.151
2025-09-02,170.752
2025-09-03,170.592
2025-09-04,171.631
2025-09-05,166.992
2025-09-08,168.282
2025-09-09,170.732
2025-09-10,177.301
2025-09-11,177.151
2025-09-12,177.8
2025-09-15,177.73
2025-09-16,174.861
2025-09-17,170.271
2025-09-18,176.221
2025-09-19,176.651
2025-09-22,183.59
2025-09-23,178.41
2025-09-24,176.951
2025-09-25,177.671
2025-09-26,178.17
2025-09-29,181.83
2025-09-30,186.56
2025-10-01,187.219
2025-10-02,188.869
2025-10-03,187.599
2025-10-06,185.52
2025-10-07,185.02
2025-10-08,189.089
2025-10-09,192.549
2025-10-10,183.14
2025-10-13,188.299
2025-10-14,180.01
2025-10-15,179.81
2025-10-16,181.79
2025-10-17,183.2
2025-10-20,182.62
2025-10-21,181.14
2025-10-22,180.26
2025-10-23,182.14
2025-10-24,186.24
2025-10-27,191.469
2025-10-28,201.008
2025-10-29,207.017
2025-10-30,202.868
2025-10-31,202.468
2025-11-03,206.857
2025-11-04,198.668
2025-11-05,195.189
2025-11-06,188.059
2025-11-07,188.129
2025-11-10,199.028
2025-11-11,193.139
2025-11-12,193.779
2025-11-13,186.839
2025-11-14,190.149
2025-11-17,186.58
2025-11-18,181.34
2025-11-19,186.5
2025-11-20,180.62
2025-11-21,178.86
2025-11-24,182.53
2025-11-25,177.8
2025-11-26,180.24
2025-11-28,176.981
2025-12-01,179.9
2025-12-02,181.44
2025-12-03,179.57
2025-12-04,183.37
2025-12-05,182.4
2025-12-08,185.54
2025-12-09,184.96
2025-12-10,183.77
2025-12-11,180.92
2025-12-12,175.011
2025-12-15,176.28
2025-12-16,177.71
2025-12-17,170.931
2025-12-18,174.131
2025-12-19,180.98
2025-12-22,183.68
2025-12-23,189.2
2025-12-24,188.6
2025-12-26,190.52
2025-12-29,188.21
2025-12-30,187.53
2025-12-31,186.49
2026-01-02,188.84
